code,name,1950-01,1950-02,1950-03,1950-04,1950-05,1950-06,1950-07,1950-08,1950-09,1950-10,1950-11,1950-12,1951-01,1951-02,1951-03,1951-04,1951-05,1951-06,1951-07,1951-08,1951-09,1951-10,1951-11,1951-12,1952-01,1952-02,1952-03,1952-04,1952-05,1952-06,1952-07,1952-08,1952-09,1952-10,1952-11,1952-12,1953-01,1953-02,1953-03,1953-04,1953-05,1953-06,1953-07,1953-08,1953-09,1953-10,1953-11,1953-12,1954-01,1954-02,1954-03,1954-04,1954-05,1954-06,1954-07,1954-08,1954-09,1954-10,1954-11,1954-12,1955-01,1955-02,1955-03,1955-04,1955-05,1955-06,1955-07,1955-08,1955-09,1955-10,1955-11,1955-12,1956-01,1956-02,1956-03,1956-04,1956-05,1956-06,1956-07,1956-08,1956-09,1956-10,1956-11,1956-12,1957-01,1957-02,1957-03,1957-04,1957-05,1957-06,1957-07,1957-08,1957-09,1957-10,1957-11,1957-12,1958-01,1958-02,1958-03,1958-04,1958-05,1958-06,1958-07,1958-08,1958-09,1958-10,1958-11,1958-12,1959-01,1959-02,1959-03,1959-04,1959-05,1959-06,1959-07,1959-08,1959-09,1959-10,1959-11,1959-12,1960-01,1960-02,1960-03,1960-04,1960-05,1960-06,1960-07,1960-08,1960-09,1960-10,1960-11,1960-12,1961-01,1961-02,1961-03,1961-04,1961-05,1961-06,1961-07,1961-08,1961-09,1961-10,1961-11,1961-12,1962-01,1962-02,1962-03,1962-04,1962-05,1962-06,1962-07,1962-08,1962-09,1962-10,1962-11,1962-12,1963-01,1963-02,1963-03,1963-04,1963-05,1963-06,1963-07,1963-08,1963-09,1963-10,1963-11,1963-12,1964-01,1964-02,1964-03,1964-04,1964-05,1964-06,1964-07,1964-08,1964-09,1964-10,1964-11,1964-12,1965-01,1965-02,1965-03,1965-04,1965-05,1965-06,1965-07,1965-08,1965-09,1965-10,1965-11,1965-12,1966-01,1966-02,1966-03,1966-04,1966-05,1966-06,1966-07,1966-08,1966-09,1966-10,1966-11,1966-12,1967-01,1967-02,1967-03,1967-04,1967-05,1967-06,1967-07,1967-08,1967-09,1967-10,1967-11,1967-12,1968-01,1968-02,1968-03,1968-04,1968-05,1968-06,1968-07,1968-08,1968-09,1968-10,1968-11,1968-12,1969-01,1969-02,1969-03,1969-04,1969-05,1969-06,1969-07,1969-08,1969-09,1969-10,1969-11,1969-12,1970-01,1970-02,1970-03,1970-04,1970-05,1970-06,1970-07,1970-08,1970-09,1970-10,1970-11,1970-12,1971-01,1971-02,1971-03,1971-04,1971-05,1971-06,1971-07,1971-08,1971-09,1971-10,1971-11,1971-12,1972-01,1972-02,1972-03,1972-04,1972-05,1972-06,1972-07,1972-08,1972-09,1972-10,1972-11,1972-12,1973-01,1973-02,1973-03,1973-04,1973-05,1973-06,1973-07,1973-08,1973-09,1973-10,1973-11,1973-12,1974-01,1974-02,1974-03,1974-04,1974-05,1974-06,1974-07,1974-08,1974-09,1974-10,1974-11,1974-12,1975-01,1975-02,1975-03,1975-04,1975-05,1975-06,1975-07,1975-08,1975-09,1975-10,1975-11,1975-12,1976-01,1976-02,1976-03,1976-04,1976-05,1976-06,1976-07,1976-08,1976-09,1976-10,1976-11,1976-12,1977-01,1977-02,1977-03,1977-04,1977-05,1977-06,1977-07,1977-08,1977-09,1977-10,1977-11,1977-12,1978-01,1978-02,1978-03,1978-04,1978-05,1978-06,1978-07,1978-08,1978-09,1978-10,1978-11,1978-12,1979-01,1979-02,1979-03,1979-04,1979-05,1979-06,1979-07,1979-08,1979-09,1979-10,1979-11,1979-12,1980-01,1980-02,1980-03,1980-04,1980-05,1980-06,1980-07,1980-08,1980-09,1980-10,1980-11,1980-12,1981-01,1981-02,1981-03,1981-04,1981-05,1981-06,1981-07,1981-08,1981-09,1981-10,1981-11,1981-12,1982-01,1982-02,1982-03,1982-04,1982-05,1982-06,1982-07,1982-08,1982-09,1982-10,1982-11,1982-12,1983-01,1983-02,1983-03,1983-04,1983-05,1983-06,1983-07,1983-08,1983-09,1983-10,1983-11,1983-12,1984-01,1984-02,1984-03,1984-04,1984-05,1984-06,1984-07,1984-08,1984-09,1984-10,1984-11,1984-12,1985-01,1985-02,1985-03,1985-04,1985-05,1985-06,1985-07,1985-08,1985-09,1985-10,1985-11,1985-12,1986-01,1986-02,1986-03,1986-04,1986-05,1986-06,1986-07,1986-08,1986-09,1986-10,1986-11,1986-12,1987-01,1987-02,1987-03,1987-04,1987-05,1987-06,1987-07,1987-08,1987-09,1987-10,1987-11,1987-12,1988-01,1988-02,1988-03,1988-04,1988-05,1988-06,1988-07,1988-08,1988-09,1988-10,1988-11,1988-12,1989-01,1989-02,1989-03,1989-04,1989-05,1989-06,1989-07,1989-08,1989-09,1989-10,1989-11,1989-12,1990-01,1990-02,1990-03,1990-04,1990-05,1990-06,1990-07,1990-08,1990-09,1990-10,1990-11,1990-12,1991-01,1991-02,1991-03,1991-04,1991-05,1991-06,1991-07,1991-08,1991-09,1991-10,1991-11,1991-12,1992-01,1992-02,1992-03,1992-04,1992-05,1992-06,1992-07,1992-08,1992-09,1992-10,1992-11,1992-12,1993-01,1993-02,1993-03,1993-04,1993-05,1993-06,1993-07,1993-08,1993-09,1993-10,1993-11,1993-12,1994-01,1994-02,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
BDI,Burundi,73.87,70.46,87.97,73.18,88.15,4.04,6.15,4.61,41.44,60.95,74.35,63.02,86.61,79,75.89,99.35,74.46,11.95,2.87,3.01,32.37,113.04,91.78,108.03,73.62,83.03,76.45,73.28,89.41,6.25,2.06,2.43,39.17,71.92,85.5,72.53,103.74,95.8,91.98,95.59,65.72,11.39,7.51,5.51,80.45,71.06,95.29,104.84,65.94,63.87,74.91,82.8,56.15,4.75,1.67,4.95,12.27,63.01,60.34,70.42,60.36,105.32,84.14,76.54,61.55,20.91,14.12,4.12,36.91,49.33,64.85,74.09,88,67.15,69.92,89.38,73.41,21.76,2.07,37.5,25.07,69.64,65.48,69.23,105.12,114.07,96.13,122.21,81.08,61.02,12.23,9.59,43.98,80.61,76.6,79.51,92.78,96.8,69.07,89.65,78.03,13.13,15.62,35.34,34.75,55.05,70,98.35,77.5,82.38,75,90.48,72.26,13.54,17.27,32.53,42.48,94.59,78.1,78.04,82.46,75.16,86.07,94.81,38,21.54,8.81,16.05,56.61,77.87,69.71,56.07,62.71,71.23,65.26,68.3,48.84,18,24.58,29.76,41.61,86.71,91.25,107.64,102.11,95.04,78.56,72.62,81.71,55.01,10.84,38.59,32.73,76.77,70.78,121.57,85.38,69.47,73.06,83.35,62.56,7.78,8.35,14.92,32.18,40.3,94.71,113.34,71.06,95.7,72.97,73.42,52.83,28.5,19.38,22.18,60.18,92.14,67.56,65.64,100.07,64.3,86.39,80.68,53.37,15.87,6.82,11.75,38.42,82.75,69.27,73.41,59.56,96.8,74.76,68.93,53.91,23.94,13.65,74.2,57.09,61.76,84.27,58.71,50.92,57.49,76.19,109.25,68.16,37.91,21.2,6.91,62.66,70.82,71.37,84.21,72.84,107.79,111.07,102.92,78.02,44.79,5.75,8.59,28.5,57.26,78.71,73.29,65.42,84.97,85.46,66.06,66.96,13.77,3.67,20.14,49.89,51.76,75.87,60.23,94.77,69.8,112.85,99.32,67.56,9.43,8.31,15.8,24.55,67.52,70.63,60.42,71.89,63.71,77.55,82.16,67.8,9,9.81,37.67,64.43,83.56,82.96,87.91,67.31,63.83,75.95,77.74,58.92,62.44,7.49,55.61,65.02,83.76,97.35,77.19,81.2,69.86,65.11,69.52,60.62,10.58,4.89,7.86,52.48,60.89,73.53,60.07,65.59,58.12,91.09,70.75,83.43,24.86,31.11,9.39,30.55,51.53,80.96,63.15,65.54,55.64,69.38,80.45,60.23,35.8,35.3,16.33,69.13,97,65.15,80.2,66.32,77.46,64.38,67.34,79.87,27.4,14.42,21.25,45.67,70.69,65.14,70.91,91.63,68.17,72.88,97.45,71.24,17.39,6.59,23.23,41.65,69.54,96.91,88.18,81.69,92.69,100.92,83.25,68.82,20.04,5.98,14.59,34.63,66.82,85.91,89.86,93.04,102.24,64.94,97.11,93.71,29.91,5.8,9.81,6.71,73.42,66.1,75.43,67,61.66,90.23,67.66,62.46,27.4,4.55,8.34,62.27,63.22,90.19,71.16,55.01,59.51,153.89,131.72,63.6,35.68,6.54,53.82,70.08,80.62,68.41,75.32,57.64,62.33,70.74,74.62,85.38,15.11,7.23,6.8,36.28,77.86,99.38,78.54,77.81,66.94,66.05,65.62,60.87,15.24,22.53,38.68,24.39,73.25,66.6,83.06,70.69,69.08,57.24,74.84,31.27,8.67,21.5,55.56,44,83.11,84.7,83.08,58.61,98.22,95.19,90.95,68.81,11.85,7.11,14.2,45.76,74.07,101.28,94.16,93.87,62.6,64,86.1,59.76,23.3,15.5,16.86,52.13,87.35,78.34,103.79,70.53,83.99,70.41,96.59,73.61,26.01,6.87,23.33,76.1,74.72,76.79,53.33,73.1,49.68,65.8,67.32,49.12,12.42,11.46,31.68,48.59,71.39,76,76.5,87.51,66.32,66.19,85.26,72.03,18.34,12.98,36.93,62.48,90.94,84.29,80.36,72.75,92.38,87.59,76.73,57.87,8.89,1.81,21.77,69.88,64.62,75.49,62.67,67.57,53.89,76.7,76.65,73.62,40.56,20.97,19.42,44.51,76.8,59.01,70.48,61.41,68.89,62.36,84.1,71.57,42.88,10.37,3.95,22.72,77.24,96.56,77.44,100,58.47,61.88,65.22,56.85,16.81,2.6,19.84,20.27,61.7,76.08,57.78,68.31,84.92,69.14,66.9,70.96,19.11,16.16,15.77,42.81,80.49,86.14,75.4,69.42,62.58,64.91,75.27,62.08,24.5,5.64,2.99,24.46,59.56,59.49,59.26,57.3,63.77,80.94,67.74,29.75,10,8.02,33.15,56.98,77.57,57.73,57.19,58.25,58.32,85.89,90.54,82.31,19.05,11.7,3.47,10.53,93.95,96.95,89.26,106.36,98.21,85.45,81.84,50.89,16.54,4.79,13.46,20.08,50.46,52.7,50.67,71.57,43.79,74.1,64.45,53.71,6.63,5.57,40.24,42.45,62.93,66.2,70.52,53.52,50.43,71.86,63.78,20.03,12.52,2.58,8.12,10.07,71.92,75.43,70.25,83.75,84.51,69.55,68.17,48.25,10.47,31.53,20.64,56.46,79.78,79.13,54.96,77.72,64.61,65.5,79.92,84.63,3.82,3.88,6.55,11.53,58.97,63.66,81.46,65.48,50.07,50.68,71.76,42.71,14.36,13.66,3.44,24.84,60.57,58.29,65.43,59.6,62.51,78.83,71.4,21.25,8.31,8.49,21.31,57.77,54.47,61.77,70.92,61.38,54.5,80.86,65.41,68.74,27.28,4.53,32.87,31.51,77.02,63.12,52.69,57.24,58.92,67.5,61.74,81.88,10.56,27.66,38.65,44.09,58.94,89.47,88.94,74.94,69.53,53.57,71.01,37.66,48.89,17.18,34.43,30.82,44.71,81.2,64.3,74.11,65.18,78.59,72.69,32.58,38.57,13.9,10.84,21.35,58.89,63.87,49.88,60.76,65.83,83.15,91.32,54.9,36.4,7.81,13.3,48.47,68.64,75.72,88.26,84.32,77.68,96.52,72.7,75.24,23.52,4.49,3.9,52.64,59.1,78.73,70.55,75.78,58.26,75.73,61.81,44.49,33.54,21.37,26.75,67.01,73.8,74.93,90.26,47.74,53.52,53.13,81.05,66.69,38.31,6.61,38.74,51.18,75.32,88.59,82.88,80.85,74.11,74.36,71.2,59.61,7.02,3.32,20.06,59.31,64.81,70.87,84.39,53.79,76.4,62.07,75.57,39.88,17.15,10.48,38.38,60.32,66.29,77.82,96.17,69.11,59.29,85.28,68.9,55.6,12.23,7.02,15.38,37.17,88.43,73.39,71.3,73.81,69.39,72.85,114.48,48.07,14.41,7.53,10.39,60.26,90.43,64.62,55.25,51.45,69.56,62.3,71.81,66.3,12.81,8.63,41.37,38.91,65.58,69.35,75.7,77.95,63.48,87.84,107.74,58.38,17.73,17.3,59.62,17.31,70.19,62.44,88.18,63.69,56.08,55.08,64.18,54.45,13.31,22.06,28,49.36,91.34,84.2,106.21,94.38,93.38,77.95,111.33,45.28,22.71,9.98,13.28,39.25,62.95,83.37,73.17,90.17,75.86,75.96,77.64,101.98,11.06,8.7,22.71,35.09,53.95,57.64,80.79,87.27,85.22,70.76,95.9,54.59,15.1,34.51,35.3,29.95,50.72,83.76,85.05,67.21,65.36,88.98,95.8,97.37,13.47,5.03,10.03,67.88,57.87,96.85,84.42,105.77,82.23,84.4,120.12,29.94,8.08,4.46,16.16,31.83,69.54,87.69,104.08
COD,Democratic Republic of Congo,48.17,52.03,66.5,52.85,45.18,12.87,11.48,10.86,44.57,61.24,69.26,64.24,56.81,65.12,65.79,54.54,38.29,17.9,11.55,28.45,41.31,66.07,79.31,66.19,64.9,71.6,67.3,63.24,52.68,15.87,20.22,28.52,46.02,67.08,77.93,71.92,70.15,79.77,77.88,68.59,56.31,25.53,22.37,34.96,46.26,62.08,86.22,68.95,55.86,57.95,61.14,48.73,27.74,17.51,14.41,27.91,41.32,54.48,63.43,59.19,57.33,51.12,67.16,57.12,44.22,23.82,22.81,27.04,47.17,61.82,66.38,58.3,48.56,49.07,60.36,69.07,30.55,25.3,23.12,36.66,44.36,65.88,70.2,65.39,72.12,54.5,80.73,49.14,38.63,24.95,31.24,37.63,45.19,63.49,58.18,68.13,55.3,42.82,59.28,67.04,48.7,30.9,23.58,39.34,51.66,56.32,70.15,62.35,58.69,57,66.16,62.38,50.47,28.55,31.8,44.12,50.53,65.4,62.61,55.61,48.69,61.16,62.01,63.28,50.59,34.46,26.46,40.68,54.53,60.77,62.78,54.82,58.68,55.3,59.71,60.84,41.61,38.03,40.56,41.56,56.39,64.27,76.49,55.62,46.79,61.27,71.67,63.67,41.49,39.59,28.06,42.31,49.73,66.64,70.88,62.85,56.2,54.68,58.58,55.22,42.81,21.11,24.44,32.28,52.04,57.62,72.77,60.18,64.96,60.26,58.19,44.24,26.85,20.08,20.3,32.96,47.66,63.54,67.24,62.45,58.37,59.04,63.98,48.99,26.08,24.05,7.72,38.64,50.04,60.32,67.74,62.46,57.9,61.92,50.43,47.85,36.99,22.29,13.32,46.26,54.62,61.82,64.52,61.61,70.39,62.37,73.97,67.32,41.41,34.01,31.78,42.47,57.91,69.91,62.22,55.05,55.61,57.23,66.07,60.76,37.08,31.03,22.59,34.62,46.53,54.07,68.94,62.35,64.92,66.84,74.13,60.09,42.46,25.01,24.91,39.43,54.4,58.75,65.95,57.7,56.93,59.15,70.46,64.42,42.06,28.11,31.43,33.89,46.9,61.79,64.49,47.05,55.87,48.42,58.86,51.9,34.38,21.3,30.08,34.18,50.15,65.31,71.9,51.39,50.64,54.54,67.44,60,42.44,32.18,24.26,37.08,54.33,70.68,71.21,55.22,52.65,57.41,57.91,58.73,50.97,22.75,19.92,29.74,50.38,63.21,71.51,51.63,53.25,50.58,63.95,52.5,51.65,24.66,23.03,33.38,45.51,63.38,68.66,55.69,50.99,60.27,64.96,55.05,42.58,26.71,26.99,37.3,52.65,59.38,63.23,56.03,53.45,67.98,66.86,66.36,43.62,23.47,22.06,37.89,48.12,64.03,63.07,59.96,57.78,58.21,72.32,61.99,40.15,24.48,20.29,35.74,52.28,61.59,69.7,66.49,52.18,62.6,69.96,63.93,34.35,22.95,16.6,34.54,41.14,60.3,66.02,68.19,67.52,67.7,66.94,66.03,51.01,30.55,22.31,34.79,35.11,61.93,64.09,59.38,52.2,55.52,65.81,59.28,38.15,22.96,28.95,32.74,47.97,59.82,67.69,57.59,49.17,51.38,64.26,51.71,40.26,24.59,22.05,41.52,47.31,60.57,59.34,54.07,50.7,55.1,58.99,53.65,50.45,28.55,21.91,33.01,56.17,60.59,67.81,47.73,41.86,50.27,63.48,52.96,39.46,26.8,25.54,34.63,38.73,57.52,58.25,53.13,45.03,50.19,56.04,53.09,32.38,18.7,23.9,35.46,49.14,61.08,66.89,55.78,51.93,45.53,68.62,68.09,47.14,20.11,24.1,31.8,48.32,65.21,62.81,57.86,48.55,57.68,59.33,57.05,37.5,33.61,29.58,33.09,55.67,67.51,63.69,58.01,50.87,57.37,70.95,56.99,42.8,24.44,23.35,38.33,53.63,61.99,61.79,57.3,59.06,54.04,63.73,52.9,35.61,31.97,29.84,45.02,51.05,61.58,65.45,57.25,46.7,42.11,58.9,52.81,45.29,22.33,21.18,35.78,47.22,61.93,57.84,55.89,51.48,61.5,55.19,53,48.3,19.73,22.33,35.17,52.02,57.7,54,63.33,48.5,47.14,55.66,61.06,48.62,26.12,25.19,35.38,46.25,60.5,55.48,52.38,52.14,51.81,66.15,56.96,48.72,31.29,22.08,29.41,42.11,57.28,60.61,51.9,63.7,54.84,59.07,53.65,40.37,29.62,20.35,37.49,43.06,58.81,60.85,56.53,50.53,46.14,50.11,54.78,47.54,27.73,28.34,38.5,51.88,66.15,69.29,60.21,49.44,55.67,62.26,53.03,38.73,25.39,23.82,30.2,46.72,56.73,59.74,50.16,43.95,51.94,65.36,54.02,39.1,23.49,19.76,32.48,45.72,59.58,63.06,47.45,52.05,34.12,64.96,63.07,41.86,25.49,21.57,29.59,40.69,66.1,77.1,71.36,61.95,55.02,63.88,58.73,39.03,22.63,25.13,35.21,51.97,54.89,54.96,44.81,50.33,48.82,58.67,56.29,40.24,19.78,25.4,41.14,48.49,59.67,66.08,54.6,42.92,41.25,52.86,50.03,28.46,20.89,19.2,30.44,39.82,57.29,61,51.34,43.96,43.76,53.37,48.56,28.5,19.23,23.49,27.3,39.05,52.47,52.08,48.13,48.5,49.8,55.33,53.18,31.68,18.35,19.83,30.69,42.48,52.81,53.6,53.08,44.6,46.28,51.18,48.37,29.43,28.04,20.53,26.91,41.4,47.41,52.23,48.71,52.5,43.74,48.69,50.41,20.45,17.58,22.89,34.88,42.91,55.4,54.78,46.61,40.12,48.98,57.68,45.26,36.14,19.41,19.48,37.66,47,54.67,51.24,46.28,44.34,50.2,55.57,47.48,34,17.84,22.46,34.84,48.33,53.78,63.76,47.55,40.83,45.6,49.68,50.48,33.98,32.08,24.93,31.99,45.07,54.2,59.43,51.01,47.75,45.01,51.37,55.08,31.78,23.33,20.46,30.8,34.37,54.06,58.2,48.74,48.59,51.58,52.31,53.67,46.02,21.76,16.85,27.46,40.43,57.13,60.26,50.8,46.25,61.96,63.53,50.14,40.54,25.15,23.76,26,38.47,46.47,56.15,46.89,43.78,45.76,48.74,49.96,27.05,22.69,20.1,26.2,46.01,55.96,58.27,44.25,40.48,47.04,46.28,46.07,35.51,18.82,19.15,34.2,42.3,55.66,57.83,53.41,49.46,48.66,59.59,46.85,27.57,15.45,18.76,27.32,42.1,50.16,53.76,49.85,39.47,41.42,55.05,53,32.17,16.27,18.93,31.91,40.03,53.96,60.74,40.43,37.47,45.34,55.62,54.33,34.67,23.5,19.33,24.63,42.8,56.23,63.81,53.48,38.46,42.82,58.42,61.5,37.87,17.6,19.09,30.14,36.78,45.65,53.2,49.42,39.1,43.09,52.07,51.09,29.56,19.4,22.97,31.35,40.36,56.27,58.28,47.94,38.74,51.28,52.95,56.27,37.1,20.42,20.26,36.05,41.74,51.23,55.97,52.66,39.45,46.14,42.52,48.97,35.48,20.11,20.8,32.86,46.56,62.52,54.93,56.27,43.05,49.11,59.2,60.77,40.18,20.05,22.62,34.75,40.05,58.38,64.43,44,41.77,32.2,55.73,51.24,51.85,19.34,17.51,35.4,44.56,57.69,55.56,49.49,43.87,35.67,45.29,61.58,38.36,21.79,30.48,44.11,46.33,49.25,68.49,57.41,37.74,34.68,64.18,64.38,34.06,29.2,17.42,24.43,44.1,58.02,78.64,63.83,41.09,35.58,47.76,57.75,19.98,14.2,16.89,31.59,41.7,56.29,67.46,45.02
